9;53;2;1.5;2
9;24;3;2;3
9;13;3;2;3
9;11;2;1.5;2
9;22;3;2;3
9;11;2;1.5;2
9;15;2;1.5;2
9;20;3;2;3
9;16;2;1.5;2
9;19;2;1.5;2
12;48;3;2;3
12;26;2;1.5;2
12;26;4;2.5;4
12;22;3;2;3
12;25;2;1.5;2
12;29;4;2.5;4
12;31;5;3;5
12;21;4;2.5;4
12;21;1;1;1
12;19;3;2;3
16;33;6;3.5;6
16;37;5;3;5
16;54;6;3.5;6
16;37;4;2.5;4
16;41;5;3;5
16;30;4;2.5;4
16;35;9;5;9
16;26;4;2.5;4
16;40;3;2;3
16;40;4;2.5;4
20;155;6;3.5;6
20;46;5;3;5
20;60;4;2.5;4
20;57;5;3;5
20;58;6;3.5;6
20;100;5;3;5
20;285;225;6.315555555555555;10
20;40;4;2.5;4
20;55;5;3;5
20;36;3;2;3
25;71;10;5.5;10
25;74;8;4.5;8
25;114;7;4;7
25;65;8;4.5;8
25;85;8;4.5;8
25;44;6;3.5;6
25;87;9;5;9
25;371;236;6.389830508474576;10
25;57;7;4;7
25;31;5;3;5
30;81;12;6.5;12
30;103;10;5.5;10
30;72;9;5;9
30;66;9;5;9
30;468;366;9.210382513661202;13
30;145;22;7.954545454545454;12
30;109;10;5.5;10
30;88;9;5;9
30;69;9;5;9
30;91;10;5.5;10
36;79;11;6;11
36;121;12;6.5;12
36;161605;111151;9.740794054934279;16
36;125;59;10.610169491525424;14
36;179;25;10.08;14
36;309;97;12.154639175257731;15
36;2478;1972;12.807302231237323;18
36;117;13;7;13
36;131;12;6.5;12
36;53;14;7.5;14
42;149;14;7.5;14
42;341;172;14.581395348837209;18
42;111;15;8;15
42;202;14;7.5;14
42;125;16;8.5;16
42;142;29;10.10344827586207;16
42;158;18;9.277777777777779;16
42;111;13;7;13
42;207;81;12;15
42;3114;2225;16.679101123595505;21
