42;256812;245759;12.262940523032727;19;10;4.069026973579808e-05
42;28448;22710;12.415059445178336;18;11;0.000484368119771026
42;17477;10892;12.266158648549395;17;7;0.0006426735218508997
49;291;19;10;19;16;0.8421052631578947
49;151;19;10;19;17;0.8947368421052632
49;193;19;10;19;11;0.5789473684210527
49;1711;1626;16.725092250922508;21;11;0.006765067650676507
49;22821354;23061942;16.418660882938653;26;8;3.468918619255915e-07
49;16778036;12212750;15.080553683650283;23;5;4.0940820044625496e-07
49;14187;10916;16.495786002198606;22;13;0.0011909124221326493
49;1289815;909313;15.31334534973106;23;10;1.0997313356347045e-05
49;133648;79508;16.434472002817326;22;12;0.0001509282084821653
49;418;46;10.73913043478261;17;14;0.30434782608695654
49;519;271;16.59040590405904;20;16;0.05904059040590406
49;3623373;2147401;14.740372198764925;23;16;7.450867350811516e-06
49;3132658;2633177;16.820374019672812;25;12;4.557232574946538e-06
49;2945640;2332868;14.052634782593787;20;11;4.715226065083837e-06
49;137978648;97043178;14.42015096620187;25;14;1.4426567934533224e-07
49;269;18;9.5;18;20;1.1111111111111112
49;317;57;11.105263157894736;17;21;0.3684210526315789
49;13738070;9361769;15.639227692971275;24;7;7.477219316135658e-07
49;386991;275829;13.906268013878163;20;10;3.625434598972552e-05
49;417;255;15.027450980392157;21;15;0.058823529411764705
49;4189198;3133769;16.41475105535858;24;7;2.2337319693953193e-06
49;3627;2530;16.11501976284585;20;14;0.005533596837944664
49;3667;3234;16.109152752009894;21;13;0.004019789734075448
49;196492;131928;15.159215632769389;21;10;7.579892062337032e-05
49;209;15;8;15;16;1.0666666666666667
56;1551050645;1126323685;18.122449854190894;28;7;6.214909704220595e-09
56;1669328161;1084586029;19.370160916944652;30;11;1.0142118472743116e-08
56;2343445707;1669446676;18.1356921507327;29;11;6.589009495263447e-09
56;250;18;9.5;18;20;1.1111111111111112
56;4430;3342;14.934470377019748;22;23;0.006882106523040095
56;384;112;19.125;23;15;0.13392857142857142
56;4975579586;3933292740;17.939589073403166;27;9;2.2881592077990106e-09
56;35697631;29830041;18.60186990691699;27;14;4.693255366293328e-07
56;251670;233658;18.385871658577923;25;12;5.1357111676039337e-05
56;40575030;28331238;21.5253266023885;31;10;3.529672794390418e-07
56;42461279;28812652;18.50253461569591;26;15;5.206046288276414e-07
56;449048614;330233562;18.663182235850396;28;9;2.7253438280146704e-08
56;498361165;417264419;19.018826695117756;29;11;2.6362180667985498e-08
56;5055588947;4134197693;19.629927257569104;32;5;1.2094245053800817e-09
56;1705775923;1242024896;17.691982786953734;27;7;5.63595788018729e-09
56;
