9;58;2;1.5;2
9;25;3;2;3
9;13;3;2;3
9;11;2;1.5;2
9;22;3;2;3
9;12;2;1.5;2
9;16;2;1.5;2
9;20;3;2;3
9;16;2;1.5;2
9;18;2;1.5;2
12;18;3;2;3
12;26;2;1.5;2
12;27;4;2.5;4
12;23;3;2;3
12;26;2;1.5;2
12;44;4;2.5;4
12;32;5;3;5
12;22;4;2.5;4
12;21;1;1;1
12;19;3;2;3
16;33;6;3.5;6
16;38;5;3;5
16;55;6;3.5;6
16;37;4;2.5;4
16;41;5;3;5
16;31;4;2.5;4
16;35;9;5;9
16;27;4;2.5;4
16;39;3;2;3
16;40;4;2.5;4
20;70;6;3.5;6
20;46;5;3;5
20;61;4;2.5;4
20;53;5;3;5
20;57;6;3.5;6
20;53;5;3;5
20;279;225;6.315555555555555;10
20;41;4;2.5;4
20;79;5;3;5
20;37;3;2;3
25;72;10;5.5;10
25;104;8;4.5;8
25;118;7;4;7
25;66;8;4.5;8
25;85;8;4.5;8
25;33;6;3.5;6
25;61;9;5;9
25;434;236;6.389830508474576;10
25;48;7;4;7
25;44;5;3;5
30;101;12;6.5;12
30;75;10;5.5;10
30;79;9;5;9
30;83;9;5;9
30;475;366;9.210382513661202;13
30;167;22;7.954545454545454;12
30;75;10;5.5;10
30;65;9;5;9
30;69;9;5;9
30;91;10;5.5;10
30;56;9;4.777777777777778;8
30;88;8;4.5;8
30;69;8;4.5;8
30;85623;62318;9.550306492506177;14
30;207;10;5.5;10
30;77;32;8.5;12
30;186;62;8.129032258064516;10
30;93;9;5;9
30;135;45;7.155555555555556;10
30;181779;124995;8.829961198447938;14
30;122;8;4.5;8
30;359;134;10.291044776119403;13
30;125282;100267;8.686397319157848;14
30;75;10;5.5;10
30;92;11;6;11
36;77;11;6;11
36;127;12;6.5;12
36;160661;111151;9.740794054934279;16
36;122;59;10.610169491525424;14
36;145;25;10.08;14
36;246;97;12.154639175257731;15
36;2494;1972;12.807302231237323;18
36;125;13;7;13
36;85;12;6.5;12
36;52;14;7.5;14
36;94;13;7;13
36;107;12;6.5;12
36;85;13;7;13
36;79931;64822;11.264802073370152;18
36;105;14;7.5;14
36;272;20;9.5;15
36;559;246;12.682926829268293;16
36;177;11;6;11
36;102;12;6.5;12
36;94;13;7;13
36;119;12;6.5;12
36;2534;1703;12.32824427480916;16
36;75;13;7;13
36;105;12;6.5;12
36;83;14;7.071428571428571;12
42;151;14;7.5;14
42;412;172;14.581395348837209;18
42;128;15;8;15
42;172;14;7.5;14
42;140;16;8.5;16
42;160;29;10.10344827586207;16
42;128;18;9.277777777777779;16
42;128;13;7;13
42;194;81;12;15
42;4344;2225;16.679101123595505;21
42;184;64;10.1875;14
42;95;16;8.5;16
42;120;13;7;13
42;111;15;7.6;13
42;90;15;8;15
42;172;13;7;13
42;209;112;9.446428571428571;15
42;143;15;8;15
42;107;21;10.714285714285714;19
42;238;111;16.324324324324323;20
42;167;17;9;17
42;109;17;9;17
42;84;17;9;17
42;114;15;8;15
42;102;49;13.857142857142858;20
49;182;19;10;19
49;421;114;17.86842105263158;22
49;161;19;10;19
49;164;21;10.904761904761905;20
49;166;36;11.972222222222221;17
49;133;19;10;19
49;167;55;14.272727272727273;20
49;148;20;9.8;16
49;94;16;8.5;16
49;106;20;10.5;20
49;315;28;11.964285714285714;18
49;201;19;10;19
49;549052;432075;18.980040502227624;26
49;184;17;9;17
49;207;18;9.5;18
49;151;17;9;17
49;219;13;7;13
49;162;21;10.428571428571429;18
49;182;19;10;19
49;2072;22;10.409090909090908;17
49;1275;142;15.507042253521126;19
49;38688;27476;17.62399912651041;24
49;569;361;18.049861495844876;21
49;252;17;9;17
49;206;19;10;19
