9;20;2;1.5;2
9;20;3;2;3
9;10;3;2;3
9;9;2;1.5;2
9;17;3;2;3
9;9;2;1.5;2
9;16;2;1.5;2
9;16;3;2;3
9;14;2;1.5;2
9;16;2;1.5;2
12;14;3;2;3
12;20;2;1.5;2
12;21;4;2.5;4
12;20;3;2;3
12;19;2;1.5;2
12;23;4;2.5;4
12;60;5;3;5
12;18;4;2.5;4
12;19;1;1;1
12;14;3;2;3
16;26;6;3.5;6
16;29;5;3;5
16;71;6;3.5;6
16;29;4;2.5;4
16;33;5;3;5
16;24;4;2.5;4
16;29;9;5;9
16;21;4;2.5;4
16;31;3;2;3
16;33;4;2.5;4
20;43;6;3.5;6
20;36;5;3;5
20;46;4;2.5;4
20;44;5;3;5
20;65;21;6.857142857142857;10
20;43;5;3;5
20;217;225;6.315555555555555;10
20;31;4;2.5;4
20;45;5;3;5
20;27;3;2;3
25;56;10;5.5;10
25;63;8;4.5;8
25;84;7;4;7
25;51;8;4.5;8
25;56;8;4.5;8
25;35;6;3.5;6
25;95;9;5;9
25;379;228;6.333333333333333;9
25;42;7;4;7
25;31;5;3;5
30;83;12;6.5;12
30;99;10;5.5;10
30;60;9;5;9
30;69;9;5;9
30;640;350;9.228571428571428;13
30;147;24;8.25;12
30;57;10;5.5;10
30;75;13;6.230769230769231;10
30;73;9;5;9
30;96;10;5.5;10
36;88;11;6;11
36;120;17;7.705882352941177;12
36;99;12;6.5;12
36;131;59;10.610169491525424;14
36;82;13;7;13
36;574;290;12.548275862068966;15
36;15671;10793;11.488835356249421;18
36;122;13;7;13
36;87;12;6.5;12
36;57;14;7.5;14
42;254;14;7.5;14
42;178;14;7.5;14
42;190;15;8;15
42;159;14;7.5;14
42;134;16;8.5;16
42;149;29;10.10344827586207;16
42;114;15;8;15
42;159;13;7;13
42;139;23;9.478260869565217;14
42;298;99;15.797979797979798;19
9;25;2;1.5;2
9;17;2;1.5;2
9;15;4;2.5;4
9;9;1;1;1
9;17;2;1.5;2
9;10;4;2.5;4
9;12;3;2;3
9;8;3;2;3
9;19;1;1;1
9;16;1;1;1
12;36;3;2;3
12;74;4;2.5;4
12;21;1;1;1
12;27;6;1.8333333333333333;3
12;32;3;2;3
12;24;1;1;1
12;42;2;1.5;2
12;26;1;1;1
12;63;4;2.5;4
12;27;1;1;1
16;37;14;5.214285714285714;8
16;31;5;3;5
16;24;4;2.5;4
16;24;6;3.5;6
16;32;3;2;3
16;401;282;4.51063829787234;8
16;45;4;2.5;4
16;59;6;3.5;6
16;38;4;2.5;4
16;44;4;2.5;4
20;180;104;5.846153846153846;8
20;49;3;2;3
20;118;35;6.628571428571429;9
20;102;6;3.5;6
20;34;6;3.5;6
20;10366;6523;5.995707496550667;11
20;401;248;5.274193548387097;8
20;50;4;2.5;4
20;60;6;3.5;6
20;74;14;5;7
25;37;8;4.5;8
25;74;9;5;9
25;1152;836;6.429425837320574;10
25;4117;1730;6.601734104046243;11
25;140;78;7.5256410256410255;11
25;74;7;4;7
25;2249;954;7.367924528301887;11
25;100;8;4.5;8
25;6753;4189;7.605633802816901;12
30;129;10;5.5;10
30;135;9;5;9
30;100;10;5.5;10
30;105;9;5;9
30;84;8;4.5;8
30;62;11;6;11
30;296934;233688;9.054979288624148;16
30;104;9;5;9
30;63;16;6.625;10
30;29918;19236;9.998960282803077;16
36;121;12;6.5;12
36;109;14;7.5;14
36;26509;25364;12.220982494874626;19
36;5764;1104;10.941123188405797;15
36;1455837;903651;11.617458509977856;18
36;963230;537938;10.948986686198038;18
36;317;132;11.863636363636363;16
36;164;22;9.227272727272727;14
36;352;153;8.627450980392156;12
36;2303904;1485472;11.708182988302708;20
42;213;12;6.5;12
42;31063;14366;13.528400389809272;19
42;12671;10374;12.194813957971853;18
42;96;14;7.5;14
42;238;12;6.5;12
42;217;12;6.5;12
42;171;13;7;13
42;605;15;8;15
42;2611;1610;10.442857142857143;16
42;3797;2896;12.790745856353592;17
