19;40;4;2.5;4;4;1
19;37;4;2.5;4;4;1
19;20;5;3;5;0;0
19;29;4;2.5;4;4;1
19;33;5;3;5;6;1.2
19;35;5;3;5;4;0.8
19;34;9;3.7777777777777777;6;4;0.4444444444444444
19;31;7;4;7;3;0.42857142857142855
19;71;3;2;3;4;1.3333333333333333
19;27;3;2;3;2;0.6666666666666666
19;37;4;2.5;4;8;2
19;46;5;3;5;4;0.8
19;34;4;2.5;4;6;1.5
19;25;4;2.5;4;6;1.5
19;89;4;2.5;4;5;1.25
19;46;15;5.066666666666666;7;1;0.06666666666666667
19;37;15;5.066666666666666;7;1;0.06666666666666667
19;39;4;2.5;4;4;1
19;48;25;4.92;8;0;0
19;25;4;2.5;4;5;1.25
25;197;80;6.2625;10;1;0.0125
25;44;6;3.5;6;5;0.8333333333333334
25;36;6;3.5;6;3;0.5
25;35;6;3.5;6;6;1
25;46;13;5.615384615384615;9;3;0.23076923076923078
25;49;5;3;5;3;0.6
25;41;5;3;5;6;1.2
25;39;6;3.5;6;3;0.5
25;38;6;3.5;6;3;0.5
25;36;8;4.5;8;5;0.625
25;37;6;3.5;6;2;0.3333333333333333
25;93;19;7.315789473684211;10;0;0
25;110;7;4;7;6;0.8571428571428571
25;62;7;4;7;6;0.8571428571428571
25;43;6;3.5;6;6;1
25;34;12;6;10;0;0
25;51;11;5.7272727272727275;10;3;0.2727272727272727
25;53;5;3;5;6;1.2
25;283;136;5.375;9;0;0
25;375;196;6.525510204081633;10;2;0.01020408163265306
28;127;64;8.28125;11;2;0.03125
28;59;7;4;7;3;0.42857142857142855
28;44;8;3.875;7;3;0.375
28;71;10;5.5;10;6;0.6
28;38;8;4.5;8;1;0.125
28;267;147;9.700680272108844;13;1;0.006802721088435374
28;169;51;6.823529411764706;10;3;0.058823529411764705
28;58;7;4;7;5;0.7142857142857143
28;59;8;4.5;8;7;0.875
28;68;13;5.769230769230769;10;4;0.3076923076923077
28;76;19;7.7894736842105265;12;4;0.21052631578947367
28;58;10;4.3;7;3;0.3
28;31;5;3;5;2;0.4
28;47;8;4.5;8;5;0.625
28;116;11;5.181818181818182;8;3;0.2727272727272727
28;95;15;6.6;10;4;0.26666666666666666
28;43;12;6;10;2;0.16666666666666666
28;44;7;4;7;5;0.7142857142857143
28;99;44;8.295454545454545;11;3;0.06818181818181818
28;198;74;5.621621621621622;8;2;0.02702702702702703
36;68;10;5.5;10;6;0.6
36;117;18;7.388888888888889;11;6;0.3333333333333333
36;169;10;5.5;10;12;1.2
36;52;10;5.5;10;5;0.5
36;89;11;6;11;10;0.9090909090909091
36;101;30;6.033333333333333;10;2;0.06666666666666667
36;151;54;8.61111111111111;12;4;0.07407407407407407
36;61;11;6;11;3;0.2727272727272727
36;94;9;5;9;8;0.8888888888888888
36;96;23;8.91304347826087;14;6;0.2608695652173913
36;1421;870;10.209195402298851;15;4;0.004597701149425287
36;85;10;5.5;10;5;0.5
36;151;10;5.5;10;7;0.7
36;94;10;5.5;10;5;0.5
36;1880;8;4.5;8;8;1
36;111;10;5.5;10;8;0.8
36;78;9;5;9;11;1.2222222222222223
36;181;86;9.86046511627907;14;4;0.046511627906976744
36;94;10;5.5;10;11;1.1
36;64;10;5.5;10;6;0.6
43;1645927;905875;13.244077825307023;21;0;0
43;103;19;10;19;6;0.3157894736842105
43;99;13;7;13;10;0.7692307692307693
43;71;15;8;15;6;0.4
43;180;97;12.144329896907216;16;3;0.030927835051546393
43;613;275;10.436363636363636;16;5;0.01818181818181818
43;67;15;8;15;2;0.13333333333333333
43;82;15;8;15;5;0.3333333333333333
43;1508;683;14.90190336749634;21;2;0.0029282576866764276
43;112432;55907;13.63503675747223;21;2;3.577369560162412e-05
43;2514;1177;12.585386576040781;18;5;0.004248088360237893
43;91;11;6;11;7;0.6363636363636364
43;134;46;11.978260869565217;16;6;0.13043478260869565
43;63;15;8;15;7;0.4666666666666667
43;94;14;7.5;14;6;0.42857142857142855
43;90;15;7.733333333333333;13;5;0.3333333333333333
43;78;15;8;15;8;0.5333333333333333
43;398;178;13.382022471910112;18;5;0.028089887640449437
43;108;16;8.5;16;9;0.5625
43;95;12;6.5;12;9;0.75
53;153;18;9.5;18;6;0.3333333333333333
53;148;22;11.318181818181818;20;7;0.3181818181818182
53;16488;9004;16.839071523767213;24;4;0.000444247001332741
53;168538;129131;20.570049019987454;29;2;1.548814769497642e-05
53;168;28;12.821428571428571;20;10;0.35714285714285715
53;143;19;9.947368421052632;18;10;0.5263157894736842
53;419;180;14.055555555555555;18;3;0.016666666666666666
53;113;21;10.476190476190476;18;6;0.2857142857142857
53;90;18;9.166666666666666;16;6;0.3333333333333333
53;13007;3543;16.497600903189387;22;8;0.0022579734688117415
53;11060;3065;16.60293637846656;23;7;0.0022838499184339315
53;153;18;9.5;18;10;0.5555555555555556
53;187;20;10.5;20;11;0.55
53;455325;215558;14.189355069169318;22;2;9.278245298249195e-06
53;79132;42407;9.654160869667743;18;12;0.0002829721508241564
WRONG SOLUTION
