9;10;2;1.5;2
9;39;23;2.9565217391304346;5
9;278;168;3.75;8
9;75;35;3.0285714285714285;5
9;65;45;3;5
9;5;2;1.5;2
9;7;2;1.5;2
9;59;44;3.1818181818181817;5
9;6;2;1.5;2
9;6;2;1.5;2
12;67;46;3.391304347826087;5
12;50;29;2.8620689655172415;4
12;34;21;3.238095238095238;5
12;9;3;2;3
12;8;2;1.5;2
12;771;477;4.813417190775682;9
12;53;41;3.3902439024390243;6
12;53;21;3.238095238095238;5
12;5;1;1;1
12;8;3;2;3
16;48;31;4.612903225806452;8
16;19;9;3.888888888888889;6
16;15;6;3.5;6
16;67;4;2.5;4
16;12;5;3;5
16;58;36;5.055555555555555;7
16;1177;789;6.637515842839036;11
16;11;4;2.5;4
16;16;3;2;3
16;12;4;2.5;4
20;116;75;5.466666666666667;8
20;56;25;5.56;8
20;10;4;2.5;4
20;18;5;3;5
20;7677;5981;6.304631332553085;11
20;2271;1296;5.53858024691358;9
20;2581;2208;6.203351449275362;11
20;13;4;2.5;4
20;460;241;5.485477178423237;8
20;10;3;2;3
25;114;72;6.666666666666667;10
25;419;221;7.479638009049774;11
25;17;7;4;7
25;13258;9377;7.012797269915751;11
25;37587;26285;7.532965569716568;12
25;284;174;8.82183908045977;13
25;97;55;7.781818181818182;10
25;1277;753;7.4555112881806105;11
25;1488;1277;8.943617854346124;14
25;337;271;6.974169741697417;10
30;168599;161588;8.956252939574721;15
30;14973128;10493401;11.90262308664274;23
30;352;289;8.321799307958477;12
30;14304;8061;8.675102344622255;13
30;809653;545581;9.34513848539447;15
30;103;60;9.566666666666666;13
30;752;524;10.400763358778626;13
30;172786;69531;8.972904172239721;14
30;101;55;7.381818181818182;11
30;262579;166686;8.565164440924853;14
36;2864518;1901547;11.633802898376953;18
36;4285348;2965232;11.194828263016182;18
36;138920;115920;11.806297446514838;18
36;7212983;5448977;12.69604441347431;22
36;15046832;10754920;13.20653570644877;22
36;73739;48951;12.101203244060386;17
36;1209053;908214;11.618542546140006;19
36;6254268;4918598;11.303225431311931;18
36;1289450;820829;11.212855539948029;18
36;6752;4169;12.880546893739506;17
42;2084;1356;12.834808259587021;17
42;4403299;3064588;13.356811421306878;19
42;7904589;6352186;12.849929772207553;20
42;3490531;2266888;13.81736592191586;21
42;
